Time (day), Net assimilation rate (mol.m-1.day-1), Elapsed assimilation rate (mol.m-2), Canopy conductance (mol.m-2.day-1), Evapo/Transpiration (mol.m-2.day-1), Cumulative evapo/transpiration (mol.m-2), leaf area index (m2.m-2),Air temperature (oC), Daily mean temperature (oC), Daily highest temperature (oC), Daily lowest temperature (oC), Elapsed thermal time (days), Elapased thermal time (hours), Relative Humidity, Leaf biomass (g.m-2), Stem biomass (g.m-2), Standing dead (g.m-2), Surface litter dead (g.m-2), Seed (g.m-2), Pod (g.m-2), Structual root (g.m-2), Fine root (g.m-2), Storage (g.m-2), Root dead material (g.m-2)
165.0,0.4524327760692439,47.31822638206514,0.0,0.018654894164391485,0.6490031243072556,8.341803557474691,13.512084463383525,20.491874905774708,29.289708213981296,11.69404159756812,630.1158086579813,15122.779407791553,0.7,417.09017787373455,238.1829684767816,0.0,0.0,3.419488036872926,0.0,187.05475578580567,58.142776529924134,0.0,0.0
166.0,0.4398426776108746,47.75806905967602,0.0,0.018655112332235387,0.667658236639491,8.39137115758835,13.656348658768717,20.67484933422662,29.52147582335372,11.828222845099523,650.790657992208,15618.975791812993,0.7,419.56855787941754,239.96412090689455,0.0,0.0,5.062374129585943,0.0,187.94533200086212,58.22823790943045,0.0,0.0
167.0,0.42717327108501824,48.185242330761035,0.0,0.018655326343944522,0.6863135629834355,8.439582300962304,13.798118872835675,20.854660574438686,29.749236727622336,11.960084421255036,671.6453185666467,16119.48764559952,0.7,421.97911504811515,241.6965306863096,0.0,0.0,6.660301339723994,0.0,188.81153689056964,58.31136057042002,0.0,0.0
168.0,0.4144357805858232,48.59967811134686,0.0,0.018655536157375596,0.7049690991408111,8.486429748021548,13.93735309601032,21.031255344459783,29.972923436315725,12.089587252603842,692.6765739111064,16624.237773866553,0.7,424.3214874010774,243.37993766955722,0.0,0.0,8.21302971624938,0.0,189.65324038219345,58.392132030866996,0.0,0.0
169.0,0.40164086304403046,49.00131897439089,0.0,0.01865574173148603,0.7236248408722971,8.531907399122202,14.074010070187402,21.20458131544833,30.19246966623455,12.216692964662109,713.8811552265547,17133.147725437313,0.7,426.5953699561101,245.01412267322937,0.0,0.0,9.72035709040506,0.0,190.47033288402952,58.47054177414399,0.0,0.0
170.0,0.38879861246902214,49.390117586859915,0.0,0.01865594302632519,0.7422807838986223,8.576010234314678,14.208049300956176,21.374587127178437,30.407810361092686,12.341363893264187,735.2557423537331,17646.137816489594,0.7,428.80051171573393,246.59890531144111,0.0,0.0,11.182117079204014,0.0,191.26272420313538,58.5465811451655,0.0,0.0
171.0,0.3759185652511312,49.76603615211105,0.0,0.018656140003025467,0.7609369239016478,8.618734253675765,14.33943106959976,21.541222403259066,30.618881710794817,12.463563095723316,756.7969647569922,18163.127154167814,0.7,430.93671268378824,248.1341418517355,0.0,0.0,12.598177107774713,0.0,192.03034247328256,58.6202432475122,0.0,0.0
172.0,0.36300970644403163,50.12904585855508,0.0,0.018656332623793497,0.7795932565254413,8.660076418314414,14.468116444864656,21.70443776606163,30.825621170344732,12.583254361778529,778.5014025230539,18684.033660553294,0.7,433.0038209157207,249.61972309519714,0.0,0.0,13.968436454036116,0.0,192.77313309501338,58.69152284171677,0.0,0.0
173.0,0.3500804769430186,50.4791263354981,0.0,0.01865652085190121,0.7982497773773425,8.700034592147036,14.594067294496915,21.86418485135166,31.02796747837877,12.70040222432455,800.3655873744055,19208.774096985733,0.7,435.0017296073518,251.0555722842168,0.0,0.0,15.292824318877136,0.0,193.49105768952322,58.76041624487646,0.0,0.0
174.0,0.3371387814714786,50.81626511696958,0.0,0.018656704651677052,0.8169064820290195,8.73860748452868,14.717246296541546,22.02041632262015,31.225860675318856,12.814971969921444,822.3860036970257,19737.264088728618,0.7,436.930374226434,252.44164304101176,0.0,0.0,16.57129792470451,0.0,194.1840930679207,58.826921231741366,0.0,0.0
175.0,0.324191997284498,51.14045711425408,0.0,0.01865688398849716,0.8355633660175167,8.775794593816807,14.837616950401825,22.173085885110417,31.41924212113986,12.926929649080973,844.559089582136,20269.418149971265,0.7,438.7897296908404,253.77791733965728,0.0,0.0,17.803840644900202,0.0,194.85223021724346,58.89103693741055,0.0,0.0
176.0,0.3112469834960603,51.451704097750145,0.0,0.018657058828776624,0.8542204248462933,8.81159615193428,14.9551435876552,22.322148299536213,31.60805451274587,13.036242086326556,866.8812378816723,20805.149709160134,0.7,440.57980759671403,255.06440351402412,0.0,0.0,18.99046016639778,0.0,195.49547330442687,58.95276376175102,0.0,0.0
177.0,0.2983100909342813,51.750014188684425,0.0,0.021068652184281885,0.8752890770305752,8.846013069988045,15.069791382622626,22.46755939548712,31.79224190095035,13.14287689002389,889.3487972771594,21344.371134651825,0.7,442.30065349940224,256.30113430365066,0.0,0.0,20.131186687248455,0.0,196.11383869924015,59.012103275636825,0.0,0.0
178.0,0.2853871724278525,52.03540136111228,0.0,0.02106885302511787,0.8963579300556931,8.879046884989553,15.181526362688142,22.609276084517173,31.971749707055086,13.24680246197926,911.9580733616766,21886.993760680238,0.7,443.9523442494776,257.4881649392053,0.0,0.0,21.226071150704165,0.0,196.70735401701748,59.0690581290877,0.0,0.0
179.0,0.27248359342655215,52.30788495453883,0.0,0.02106904830308488,0.917426978358778,8.910699707712649,15.29031541836572,22.747256372912915,32.14652473902302,13.347988006802805,934.7053297345896,22432.92791363015,0.7,445.5349853856324,258.62557126882183,0.0,0.0,22.275183517000748,0.0,197.27605718182573,59.1236319613689,0.0,0.0
180.0,0.2596042428592047,52.56748919739803,0.0,0.021069237982398112,0.9384962163411761,8.94097417171426,15.396126313110312,22.881459374137044,32.31651520724026,13.446403541033833,957.5867891087266,22982.08293860944,0.7,447.048708585713,259.7134479262188,0.0,0.0,23.278611073681706,0.0,197.81999551052422,59.17582931309582,0.0,0.0
181.0,0.2467535441342985,52.81424274153233,0.0,0.02106942202848061,0.9595656383696567,8.969873383533121,15.498927692870208,23.011845320943955,32.481670739862345,13.542019902025567,980.5986344296706,23534.367226312093,0.7,448.49366917665606,260.7519065411504,0.0,0.0,24.236456784967046,0.0,198.33922481799002,59.225655540369715,0.0,0.0
182.0,0.23393546619152117,53.04817820772385,0.0,0.02106960040795342,0.9806352387776102,8.997400874071937,15.598689095377953,23.138375577163643,32.641942397740614,13.634808756586672,1003.7370100068342,24089.68824016402,0.7,449.8700437035969,261.74107399238255,0.0,0.0,25.148837680346475,0.0,198.8338085436061,59.27311673095388,0.0,0.0
183.0,0.2211535345173541,53.26933174224121,0.0,0.021069773088625846,1.001705011866236,9.023560551159106,15.695380959176955,23.26101264915045,32.79728268892391,13.724742609376998,1026.9980226559846,24647.95254374363,0.7,451.17802755795526,262.6810907030552,0.0,0.0,26.01588328226836,0.0,199.30381689894242,59.31821962248348,0.0,0.0
184.0,0.20841084204510585,53.47774258428631,0.0,0.021069940039486038,1.022774951905722,9.046646577269431,15.788974632381194,23.379720196893228,32.947645582731425,13.811794811055034,1050.3777428528779,25209.06582846907,0.7,452.33232886347156,263.43845623674565,0.0,0.0,26.83773407251362,0.0,199.8384278639004,59.53197912350502,0.0,0.0
185.0,0.19332822425011686,53.67107080853643,0.0,0.021070101230691623,1.0438450531364136,9.06822728341091,15.879442381165378,23.49446304478365,33.092986523392625,13.895939566174677,1073.8722058976616,25772.932941543877,0.7,453.4113641705454,264.1464378939676,0.0,0.0,27.605996237325574,0.0,200.33817962193942,59.73180047666685,0.0,0.0
186.0,0.17853087099434006,53.849601679530764,0.0,0.021070256633560627,1.0649153097699742,9.088331304608335,15.96675739798309,23.60520719203954,33.233262443250084,13.977151940828996,1097.4774130897013,26339.45791415283,0.7,454.4165652304168,264.8059750819942,0.0,0.0,28.321689169026037,0.0,200.80373528407586,59.917948821087464,0.0,0.0
187.0,0.16400911365162685,54.013610793182394,0.0,0.02107040622056267,1.0859857159905368,9.106986308783748,16.05089380951043,23.711919822780004,33.36843177552134,14.05540787003867,1121.1893329124812,26908.543989899546,0.7,455.34931543918736,265.41797548110094,0.0,0.0,28.9857978315703,0.0,201.23573556579828,60.09068034123016,0.0,0.0
188.0,0.14975330632380324,54.1633640995062,0.0,0.021070549965310267,1.1070562659558472,9.12421899916804,16.131826684312863,23.81456931574952,33.49845446661606,14.13068416488298,1145.0039022282308,27480.09365347754,0.7,456.21094995840195,265.9833151236817,0.0,0.0,29.599272846399618,0.0,201.6347988429141,60.250242289232865,0.0,0.0
189.0,0.1357538381596819,54.299117937665876,0.0,0.021070687842550496,1.1281269537983976,9.14005511793882,16.209532040232897,23.91312525368795,33.62329198800474,14.202958519371165,1168.9170274819187,28054.008659566047,0.7,457.002755896941,266.50283851359296,0.0,0.0,30.163030621946884,0.0,202.0015212357927,60.39687301859194,0.0,0.0
190.0,0.12200114382878624,54.421119081494666,0.0,0.021070819828156895,1.1491977736265544,9.154519450900565,16.283986851496557,24.007558432343878,33.74290734763558,14.272209517052177,1192.9245859142625,28630.1900619423,0.7,457.7259725450283,266.9773587796924,0.0,0.0,30.677953520247897,0.0,202.33647671774523,60.530802027496996,0.0,0.0
191.0,0.10848571244863825,54.52960479394331,0.0,0.02107094589912154,1.170268719525676,9.167635833052955,16.3551690555364,24.097840869128433,33.857265100896015,14.33841663736085,1217.022426783391,29208.538242801384,0.7,458.38179165264773,267.4076578585143,0.0,0.0,31.144890055170997,0.0,202.64021724397247,60.65225001038949,0.0,0.0
192.0,0.09519809534194357,54.62480288928525,0.0,0.02107106603354757,1.1913397855592236,9.157161571209839,16.423057559529134,24.183945811407135,33.96633136111571,14.401560261698565,1241.206372594798,29788.95294227515,0.7,457.85807856049195,267.83275736378397,0.0,0.0,31.60618430318929,0.0,202.94028748298632,60.77223046116093,0.0,0.0
193.0,0.08465275566984287,54.70945564495509,0.0,0.021071180210641832,1.2124109657698654,9.107946425216838,16.487632246645873,24.265847744427305,34.07007380960792,14.46162167924669,1265.4722203392253,30371.333288141406,0.7,455.39732126084186,268.2881257560219,0.0,0.0,32.100324657305805,0.0,203.26172399515426,60.900754028679835,0.0,0.0
194.0,0.07840236149917201,54.787858006454265,0.0,0.02107128841070793,1.2334822541805732,8.96878401511526,16.548873982013184,24.343522398878584,34.1684617052462,14.518583092510962,1289.8157427381038,30955.577825714492,0.7,448.43920075576295,268.8765375185593,0.0,0.0,32.73883624849823,0.0,203.67707347459245,61.06682787170556,0.0,0.0
195.0,0.08158553842138128,54.869443544875644,0.0,0.02107139061513952,1.2545536447957129,8.785827802411369,16.606764618383174,24.416946758084514,34.261465893573714,14.57242762259531,1314.2326894961884,31541.584547908522,0.7,439.2913901205684,269.5510707054566,0.0,0.0,33.47080200088322,0.0,204.15321454769642,61.257208699772875,0.0,0.0
