Time (day), Net assimilation rate (mol.m-1.day-1), Elapsed assimilation rate (mol.m-2), Canopy conductance (mol.m-2.day-1), Evapo/Transpiration (mol.m-2.day-1), Cumulative evapo/transpiration (mol.m-2), leaf area index (m2.m-2),Air temperature (oC), Daily mean temperature (oC), Daily highest temperature (oC), Daily lowest temperature (oC), Elapsed thermal time (days), Elapased thermal time (hours), Relative Humidity, Leaf biomass (g.m-2), Stem biomass (g.m-2), Standing dead (g.m-2), Surface litter dead (g.m-2), Seed (g.m-2), Pod (g.m-2), Structual root (g.m-2), Fine root (g.m-2), Storage (g.m-2), Root dead material (g.m-2)
145.0,0.6291594666006598,4.014074386809788,0.0,-4.351806837243474,-42.99984233635053,4.392937006558798,9.7,16.25790403918475,23.926678449634018,8.589129628735485,85.97291666666666,2063.35,90.94999999999999,121.64868777619297,17.070740090381303,0.0,0.0,0.0,0.0,11.87764083099641,0.0,0.0,0.0
146.0,0.6926139412603327,4.70668832807012,0.0,-3.643774624812949,-46.64361696116348,4.78334090880767,11.2,16.491633888256466,24.22273625845819,8.76053151805474,97.52916666666667,2340.7,76.4,136.0118457956224,13.54652661053781,0.0,0.0,0.0,0.0,10.26692852482669,0.0,0.0,0.0
147.0,0.515795897504173,5.222484225574293,0.0,-4.015191440787478,-50.65880840195096,5.092031658140876,9.5,16.72344012610616,24.5163574930678,8.930522759144516,103.77916666666667,2490.7,84.25,146.817015164875,10.817824707195255,0.0,0.0,0.0,0.0,8.975321553600693,0.0,0.0,0.0
148.0,0.7548328640860056,5.977317089660299,0.0,-3.951849228012682,-54.61065762996364,5.497616579921047,8.5,16.953254063542765,24.80745514715417,9.099052979931361,113.23333333333333,2717.6,83.1,161.797633439975,7.9106531697697235,0.0,0.0,0.0,0.0,7.500141813311533,0.0,0.0,0.0
149.0,0.7426268930733388,6.719943982733637,0.0,-4.222799623900973,-58.833457253864616,5.682459254960903,10.3,17.181007601736827,25.09594296219998,9.266072241273672,125.22708333333334,3005.4500000000003,89.05,171.50231722406738,11.292841391017635,0.0,0.7442691138238849,0.0,0.0,7.493610519854568,0.0,0.0,0.0
150.0,0.3601538676354992,7.080097850369136,0.0,-4.912483296689043,-63.745940550553655,5.682429798507315,10.8,17.406633252399658,25.381735453039568,9.431531051759748,137.40833333333333,3297.8,91.6,175.78140737468584,12.933286401327225,0.0,1.5331797730545949,0.0,0.0,7.4892859240273335,0.0,0.0,0.0
151.0,0.5723400937877554,7.652437944156892,0.0,-5.0263020173382245,-68.77224256789188,5.75220844306941,10.850000000000001,17.630064157781568,25.664747933189986,9.59538038237315,151.9,3645.6000000000004,93.69999999999999,183.02602681861705,15.540005516846433,0.0,2.34177424697815,0.0,0.0,7.483739493800101,0.0,0.0,0.0
152.0,0.6336886029300026,8.286126547086894,0.0,-4.714597343772376,-73.48683991166426,5.860948612153015,12.15,17.851234110483254,25.944896539945454,9.757571681021053,164.98541666666668,3959.6500000000005,88.05000000000001,191.10042249109523,18.426099195646362,0.0,3.1836939703437883,0.0,0.0,7.47784108881424,0.0,0.0,0.0
153.0,0.4180865989869592,8.704213146073853,0.0,-5.070675745190428,-78.55751565685469,5.857877666751484,11.45,18.070077573074492,26.222098259227693,9.918056886921294,179.675,4312.200000000001,94.75,196.10440537162924,20.330363202114494,0.0,4.062755913802826,0.0,0.0,7.473187275719915,0.0,0.0,0.0
154.0,0.5968868133288334,9.301099959402686,0.0,-5.0973855229609235,-83.65490117981561,5.938966596188538,11.95,18.286529697514297,26.496270950184776,10.076788444843817,193.45208333333335,4642.85,95.25,203.60088058919658,23.048864826647453,0.0,4.964836178512321,0.0,0.0,7.467504178240322,0.0,0.0,0.0
155.0,0.5938166544397756,9.894916613842462,0.0,-5.057724177669002,-88.71262535748461,6.0166074204646005,10.75,18.50052634436676,26.76733336953123,10.233719319202292,207.17916666666667,4972.3,94.6,211.01967765208977,25.7533850038164,0.0,5.9014002292226255,0.0,0.0,7.461840483724611,0.0,0.0,0.0
156.0,0.5256967674551096,10.42061338129757,0.0,-4.889746018477801,-93.6023713759624,6.089921345568537,10.95,18.71200410180701,27.035205195622215,10.388803007991807,218.31666666666666,5239.6,91.6,217.44597977307959,28.147693947302102,0.0,6.872090746422239,0.0,0.0,7.4565711607649545,0.0,0.0,0.0
157.0,0.6958946761165921,11.116508057414162,0.0,-4.462540188248697,-98.0649115642111,6.182718625486011,14.100000000000001,18.920900304411447,27.2998070522545,10.541993556568393,234.13541666666666,5619.25,83.85,226.23720702792272,31.317066463409514,0.0,7.872342253378405,0.0,0.0,7.4503223254722855,0.0,0.0,0.0
158.0,0.4181729351659824,11.534680992580144,0.0,-5.079910894743856,-103.14482245895496,6.163144770670798,11.899999999999999,19.127153051726893,27.561060532187398,10.693245571266388,250.53125,6012.75,95.4,231.0807714777637,33.22172238280199,0.0,8.91303340570685,0.0,0.0,7.445676271914653,0.0,0.0,0.0
159.0,0.7600024713976196,12.294683463977764,0.0,-4.763815695212441,-107.9086381541674,6.264743882179161,13.95,19.330701226613012,27.818888220376483,10.842514232849542,267.7416666666667,6425.8,89.55000000000001,240.71119936694396,36.68303472458128,0.0,9.976004954504562,0.0,0.0,7.43906116100551,0.0,0.0,0.0
160.0,0.6493162901044632,12.943999754082228,0.0,-4.698086673108183,-112.60672482727558,6.304701897952453,17.700000000000003,19.531484513352662,28.073213716913372,10.989755309791953,287.225,6893.400000000001,88.6,248.74010036466296,39.640293252661266,0.0,11.083276471592505,0.0,0.0,7.43308607743179,0.0,0.0,0.0
161.0,0.5245973692476625,13.46859712332989,0.0,-4.99050314756259,-117.59722797483818,6.33226661822072,12.3,19.72944341552472,28.323961659664647,11.134925171384793,304.5395833333334,7308.950000000001,93.94999999999999,255.49983159423186,41.4952780631388,0.0,12.227480933269955,0.0,0.0,7.427831719852347,0.0,0.0,0.0
162.0,0.7749802754482977,14.243577398778188,0.0,-5.293152952281056,-122.89038092711924,6.467962213490736,13.1,19.924519273634175,28.571057746603287,11.277980800665063,319.85416666666674,7676.500000000002,88.30000000000001,266.000369561764,44.235495277502174,0.0,13.402780158603422,0.0,0.0,7.421135624878191,0.0,0.0,0.0
163.0,0.6812866117967064,14.924864010574893,0.0,-5.5209813465315,-128.41136227365075,6.567993906433396,11.100000000000001,20.11665428249418,28.814428757825965,11.4188798071624,334.91666666666674,8038.000000000002,92.25,275.0411524810048,46.644456876044615,0.0,14.626381858587536,0.0,0.0,7.414981629410495,0.0,0.0,0.0
164.0,0.7908442749046474,15.71570828547954,0.0,-4.764502412198372,-133.17586468584912,6.7104448306369235,8.95,20.305791508355007,29.054002577249676,11.557580439460338,349.1916666666667,8380.600000000002,79.85,285.6907822268634,49.440761048503205,0.0,15.891571160000158,0.0,0.0,7.408197943336142,0.0,0.0,0.0
165.0,0.7637466018645908,16.47945488734413,0.0,-5.095568856765258,-138.27143354261437,6.856532227653338,12.350000000000001,20.491874905774708,29.289708213981296,11.69404159756812,361.23958333333337,8669.75,85.75,295.8832087841312,52.141260744153634,0.0,17.20574875824373,0.0,0.0,7.401572495318929,0.0,0.0,0.0
166.0,0.6779113652879984,17.157366252632126,0.0,-4.782074032756187,-143.05350757537056,6.9423637667124405,11.4,20.67484933422662,29.52147582335372,11.828222845099523,376.93750000000006,9046.500000000002,80.8,304.7356811734645,54.538288415447745,0.0,18.56681151865073,0.0,0.0,7.39544382628018,0.0,0.0,0.0
167.0,0.7349308701336065,17.892297122765733,0.0,-5.371616895491458,-148.42512447086202,7.055074968995082,12.3,20.854660574438686,29.749236727622336,11.960084421255036,391.3916666666667,9393.400000000001,90.9,314.40640364747685,57.136909200458135,0.0,19.968595652048666,0.0,0.0,7.388988311417604,0.0,0.0,0.0
168.0,0.7053332780060647,18.5976304007718,0.0,-5.519709355399061,-153.9448338262611,7.148382745912889,11.7,21.031255344459783,29.972923436315725,12.089587252603842,406.86666666666673,9764.800000000001,93.65,323.5867658348065,59.63088701814101,0.0,21.41486510882706,0.0,0.0,7.382705346743174,0.0,0.0,0.0
169.0,0.43302264762762765,19.030653048399426,0.0,-5.355396500382571,-159.30023032664366,7.1626048502799,11.7,21.20458131544833,30.19246966623455,12.216692964662109,420.64583333333337,10095.5,91.15,328.62266412710693,61.1621062202416,0.0,22.90336423166717,0.0,0.0,7.377993982092248,0.0,0.0,0.0
