Time (hour), Direct sunlight (micro mol.m-2.s-1),Diffuse sunlight (micro mol.m-2.s-1),Light at sunlit leaves(micro mol.m-2.s-1),Light at shaded leaves(micro mol.m-2.s-1), Light scattered by leaves(micro mol.m-2.s-1),Solar zenith angle (degree),LAI at sunlit leaves (m2.m-2),LAI at shaded leaves (m2.m-2), Air temperature (oC)
10.59999999999998,1600.0834833100662,189.70135085294638,1386.4125827116568,106.34579606360387,41.84894783568731,40.417459411292576,0.910989747338415,2.089010252661585,30.134212018721822
10.69999999999998,1621.9962477691083,189.9188454921368,1404.2267847135283,106.62978649824171,42.058991940100405,39.651851969388694,0.9198007675574763,2.080199232442524,30.330161785193404
10.79999999999998,1643.0982043918034,190.12397972558537,1421.3742095662474,106.89564605280451,42.255107597418444,38.90302426290171,0.9282336158301117,2.071766384169888,30.521778355148026
10.899999999999979,1663.3737010009422,190.31721541281567,1437.8431306803293,107.14416987957551,42.43793293160901,38.1721943476862,0.9362880896128962,2.063711910387104,30.708930404160107
10.999999999999979,1682.8077363556638,190.49898001168873,1453.622305834428,107.37611674989685,42.60808138197175,37.46063854099769,0.9439641413667271,2.056035858633273,30.8914896675637
11.099999999999978,1701.3859651960308,190.66966889878995,1468.7009812306628,107.59220907383826,42.766140933895144,36.76969095231038,0.9512618564389947,2.048738143561005,31.069331028358715
11.199999999999978,1719.0947033253804,190.82964746833565,1483.0688956042343,107.79313294392998,42.912673448979014,36.10074201095667,0.9581814324438755,2.0418185675561245,31.24233260295983
11.299999999999978,1735.920932681415,190.97925303093655,1496.7162843458298,107.97953820069762,43.04821408500603,35.45523579266548,0.9647231600917283,2.0352768399082715,31.41037582472944
11.399999999999977,1751.8523063523148,191.11879653104103,1509.6338835993088,108.15203851745667,43.17327079681992,34.83466593670558,0.9708874054150377,2.029112594584962,31.573345525237286
11.499999999999977,1766.877153498838,191.2485640996835,1521.812934300702,108.31121150163153,43.28832390972339,34.240569942774236,0.9766745933362759,2.023325406663724,31.731130013191166
11.599999999999977,1780.984484147554,191.36881845721717,1533.2451861277846,108.45759880974136,43.39382575754671,33.67452164512105,0.9820851925222038,2.017914807477796,31.88362115098454
11.699999999999976,1794.1639938240507,191.47980017900733,1543.9229013323788,108.59170627313821,43.490200378060855,33.13812168403809,0.9871197014693153,2.0128802985306846,32.030714428808665
11.799999999999976,1806.4060679982942,191.5817288355463,1553.8388584302122,108.71400403157674,43.57784325891779,32.63298583513104,0.9917786357661287,2.0082213642338713,32.1723090362784
11.899999999999975,1817.7017863172969,191.67480401710856,1562.986355725573,108.8249266717355,43.657121127797836,32.160731117598566,0.9960625164797212,2.0039374835202786,32.30830793152259
11.999999999999975,1828.0429266029428,191.7592062518691,1571.359214650243,108.92487336788874,43.72837178092887,31.722959685934637,0.9999718596161395,2.0000281403838605,32.438617907691736
12.099999999999975,1837.421968595275,191.83509782533864,1578.9517828982584,109.01420802203835,43.79190394461736,31.32124061514307,1.003507166607004,1.996492833392996,32.5631496568373
12.199999999999974,1845.83209742377,191.90262350801015,1585.7589373399715,109.09325940095547,43.847997164896356,30.957089815374893,1.0066689157776587,1.9933310842223413,32.681817831118906
12.299999999999974,1853.2672067911662,191.96191119724267,1591.7760867006753,109.16232126774206,43.896901720851886,30.631948452453344,1.0094575547555298,1.9905424452444702,32.79454110129751
12.399999999999974,1859.7219018563123,192.01307247862738,1596.9991739907548,109.22165250570498,43.93883855763749,30.347160397207347,1.011873493780871,1.988126506219129,32.9012422124744
12.499999999999973,1865.1915018042355,192.05620311135777,1601.4246786759195,109.27147723253103,43.9739992356274,30.103949366768187,1.0139170998857883,1.9860829001142117,33.00184803703781
12.599999999999973,1869.6720420932672,192.0913834414758,1605.049618577577,109.3119849029631,44.002545892592636,29.903396540348403,1.015588691911222,1.984411308088778,33.09628962478095
12.699999999999973,1873.1602763706123,192.1186787462515,1607.8715514948879,109.34333039839791,44.02461121621244,29.74641951480991,1.0168885363355018,1.9831114636644982,33.184502250157045
12.799999999999972,1875.6536780491824,192.13813951238936,1609.8885765414013,109.36563410205535,44.04029842465597,29.633753496897192,1.017816843892045,1.982183156107955,33.266425456638984
12.899999999999972,1877.1504415399168,192.14980165022087,1611.0993351905408,109.37898195860714,44.0496812533872,29.565935598243488,1.0183737669578041,1.9816262330421959,33.3420030981532
12.999999999999972,1877.649483135157,192.15368664553645,1611.5030120255199,109.38342551739423,44.052803946760775,29.543293000956844,1.0185593976981318,1.9814406023018682,33.41118337755938
13.099999999999971,1877.1504415399174,192.1498016502209,1611.0993351905413,109.37898195860717,44.04968125338721,29.565935598243463,1.0183737669578041,1.9816262330421959,33.47391888214966
13.19999999999997,1875.6536780491833,192.13813951238933,1609.888576541402,109.36563410205534,44.040298424655965,29.633753496897143,1.0178168438920454,1.9821831561079546,33.53016661614289
13.29999999999997,1873.1602763706144,192.11867874625156,1607.8715514948894,109.34333039839794,44.024611216212456,29.746419514809823,1.0168885363355025,1.9831114636644975,33.57988803015185
13.39999999999997,1869.672042093269,192.09138344147584,1605.0496185775785,109.31198490296312,44.00254589259265,29.903396540348314,1.0155886919112227,1.9844113080887773,33.623049047603
13.49999999999997,1865.1915018042378,192.0562031113579,1601.4246786759213,109.27147723253105,43.97399923562741,30.10394936676806,1.0139170998857894,1.9860829001142106,33.659620088090925
13.59999999999997,1859.7219018563158,192.01307247862744,1596.9991739907578,109.22165250570504,43.93883855763752,30.347160397207194,1.0118734937808724,1.9881265062191276,33.68957608765123
13.699999999999969,1853.2672067911697,191.96191119724276,1591.776086700678,109.1623212677421,43.8969017208519,30.631948452453187,1.0094575547555311,1.9905424452444689,33.71289651593817
13.799999999999969,1845.8320974237745,191.9026235080102,1585.758937339975,109.09325940095553,43.84799716489639,30.957089815374694,1.0066689157776605,1.9933310842223395,33.729565390295065
13.899999999999968,1837.4219685952798,191.83509782533872,1578.9517828982625,109.0142080220384,43.79190394461739,31.321240615142866,1.0035071666070055,1.9964928333929945,33.73957128670807
13.999999999999968,1828.042926602948,191.75920625186924,1571.3592146502472,108.92487336788882,43.728371780928896,31.722959685934395,0.9999718596161417,2.0000281403838582,33.74290734763558
14.099999999999968,1817.7017863173028,191.6748040171086,1562.9863557255778,108.82492667173555,43.657121127797865,32.1607311175983,0.9960625164797235,2.0039374835202763,33.73957128670807
14.199999999999967,1806.4060679983006,191.5817288355464,1553.8388584302174,108.7140040315768,43.57784325891784,32.632985835130775,0.991778635766131,2.008221364233869,33.72956539029508
