Time (day), Net assimilation rate (mol.m-1.day-1), Elapsed assimilation rate (mol.m-2), Canopy conductance (mol.m-2.day-1), Evapo/Transpiration (mol.m-2.day-1), Cumulative evapo/transpiration (mol.m-2), leaf area index (m2.m-2),Air temperature (oC), Daily mean temperature (oC), Daily highest temperature (oC), Daily lowest temperature (oC), Elapsed thermal time (days), Elapased thermal time (hours), Relative Humidity, Leaf biomass (g.m-2), Stem biomass (g.m-2), Standing dead (g.m-2), Surface litter dead (g.m-2), Seed (g.m-2), Pod (g.m-2), Structual root (g.m-2), Fine root (g.m-2), Storage (g.m-2), Root dead material (g.m-2)
157.0,0.6236582074259823,12.48791459364298,43.24153462071861,0.15706308779383688,1.8085897499087777,2.2537805145558023,12.273466648021392,18.920900304411447,27.2998070522545,10.541993556568393,471.5581864805059,11317.396475532143,0.7,112.68902572779012,65.00304934297998,0.0,0.0,0.0,0.0,62.5203842150055,15.259544327797162,1.1868519662918955,0.0
158.0,0.6032659104819791,13.09118050412496,45.07604800094677,0.16299792066480553,1.9715876705735833,2.3426340885603723,12.436084380396318,19.127153051726893,27.561060532187398,10.693245571266388,490.68533953223283,11776.448148773588,0.7,117.13170442801861,67.43969567524417,0.0,0.0,0.0,0.0,66.78451529646783,15.844107314669332,1.1496935383995397,0.0
159.0,0.5786381485758975,13.669818652700858,46.85312521645453,0.17084188835345526,2.142429558927039,2.428022792799676,12.596569722094147,19.330701226613012,27.818888220376483,10.842514232849542,510.01604075884586,12240.3849782123,0.7,121.4011396399838,69.78132430788409,0.0,0.0,0.0,0.0,70.8823654035877,16.40587510571738,1.1048609199579076,0.0
160.0,0.5559748735865875,14.225793526287445,48.56090436747271,0.17664129687504163,2.3190708558020803,2.510222453478056,12.754875117844584,19.531484513352662,28.073213716913372,10.989755309791953,529.5475252721985,12709.140606532765,0.7,125.5111226739028,72.03549926875888,0.0,0.0,0.0,0.0,74.82717158511858,16.946662347022514,1.0635972699951066,0.0
161.0,0.532724446506287,14.758517972793733,50.2049020642838,0.18222009919742407,2.5012909549995044,2.5891512799281156,12.91095365834235,19.72944341552472,28.323961659664647,11.134925171384793,549.2769686877233,13182.64724850536,0.7,129.45756399640578,74.1999775987984,0.0,0.0,0.0,0.0,78.61500866268773,17.465930942088693,1.0212753148052887,0.0
162.0,0.5091641906197457,15.267682163413479,51.783482547728404,0.21161414968285802,2.7129051046823625,2.664766356809187,13.064759094147455,19.924519273634175,28.571057746603287,11.277980800665063,569.2014879613574,13660.835711072577,0.7,133.23831784045933,76.27358242348065,0.0,0.0,0.0,0.0,82.24381710588165,17.963398553148373,0.9783980697420326,0.0
163.0,0.4854545384610782,15.753136701874556,53.29578756228072,0.21454067272025185,2.9274457774026144,2.73704725762302,13.216245849389868,20.11665428249418,28.814428757825965,11.4188798071624,589.3181422438516,14143.63541385244,0.7,136.85236288115098,78.2557535835481,0.0,0.0,0.0,0.0,85.7126166359997,18.438930795344643,0.9352565222766156,0.0
164.0,0.4617375235655725,16.214874225440127,54.74140862538503,0.21962383140203923,3.1470696088046535,2.789664098500306,13.365369035274668,20.305791508355007,29.054002577249676,11.557580439460338,609.6239337522067,14630.97441005296,0.7,139.4832049250153,80.14647683378706,0.0,0.0,1.7439512084823603,0.0,86.65797826111917,18.529649486512376,0.0,0.0
165.0,0.46200926812149423,16.676883493561622,55.79374733990078,0.22329987330821285,3.3703694821128662,2.842308384190552,13.512084463383525,20.491874905774708,29.289708213981296,11.69404159756812,630.1158086579813,15122.779407791553,0.7,142.1154192095276,82.03818628055735,0.0,0.0,3.488812057565159,0.0,87.60383298450431,18.620415496323147,0.0,0.0
166.0,0.457367956813278,17.1342514503749,56.846634833789864,0.22695082506518519,3.5973203071780513,2.8944546856263953,13.656348658768717,20.67484933422662,29.52147582335372,11.828222845099523,650.790657992208,15618.975791812993,0.7,144.72273428131976,83.91200125870591,0.0,0.0,5.217167540157081,0.0,88.5407404735786,18.71032291259184,0.0,0.0
167.0,0.45599981782180676,17.590251268196706,57.88956250741234,0.23053980589976975,3.827860113077821,2.946453068500722,13.798118872835675,20.854660574438686,29.749236727622336,11.960084421255036,671.6453185666467,16119.48764559952,0.7,147.3226534250361,85.78050096024838,0.0,0.0,6.940620357560194,0.0,89.47499032434983,18.799975296857923,0.0,0.0
168.0,0.4539931397761445,18.04424440797285,58.92953169615428,0.2340901734543688,4.06195028653219,2.998235248609782,13.93735309601032,21.031255344459783,29.972923436315725,12.089587252603842,692.6765739111064,16624.237773866553,0.7,149.9117624304891,87.64123167398694,0.0,0.0,8.656907273942311,0.0,90.4053556812191,18.889254917735613,0.0,0.0
169.0,0.4513672747390709,18.49561168271192,59.96517671817782,0.23759645964073378,4.299546746172924,3.0497350134604178,14.074010070187402,21.20458131544833,30.19246966623455,12.216692964662109,713.8811552265547,17133.147725437313,0.7,152.48675067302088,89.49181413316627,0.0,0.0,10.363833718980823,0.0,91.33064691080877,18.97804761575395,0.0,0.0
170.0,0.4481431642074143,18.943754846919337,60.995173326296886,0.2410534534961861,4.54060019966911,3.100888392188895,14.208049300956176,21.374587127178437,30.407810361092686,12.341363893264187,735.2557423537331,17646.137816489594,0.7,155.04441960944476,91.32994962130356,0.0,0.0,12.059279419712631,0.0,92.24971465487741,19.066243096320292,0.0,0.0
171.0,0.44434311849479546,19.388097965414133,62.018242106301805,0.2444562207800842,4.7850564204491945,3.151633801880537,14.33943106959976,21.541222403259066,30.618881710794817,12.463563095723316,756.7969647569922,18163.127154167814,0.7,157.58169009402684,93.15342523000942,0.0,0.0,13.74120325020383,0.0,93.16145245923033,19.153735181995536,0.0,0.0
